#{"t_start": 1772323697.021269, "env_id": "None"}
r,l,t,termination_reason
282.899785,53,167.040514,success
282.75105,53,167.144459,success
282.798261,53,167.46469,success
282.731445,53,167.570638,success
283.393889,53,167.669094,success
284.356892,53,167.768131,success
283.734128,53,167.855469,success
283.269386,53,167.944514,success
282.035709,53,168.02928,success
281.770948,52,168.113008,success
282.755671,53,168.202267,success
284.228129,53,168.459238,success
283.808123,53,168.544585,success
283.510191,53,168.632874,success
282.766548,53,168.717622,success
282.621967,53,168.816609,success
283.640988,53,168.917839,success
282.563886,53,169.005467,success
282.090471,53,169.090409,success
283.01081,53,169.176627,success
283.620139,53,169.258428,success
283.222469,53,169.521959,success
283.304491,53,169.608819,success
284.635375,53,169.698721,success
282.564039,53,169.784802,success
283.344653,53,169.875425,success
284.662023,53,169.960468,success
282.95667,53,170.047897,success
283.277026,53,170.133901,success
283.382967,53,170.220363,success
283.118907,53,170.306168,success
283.124912,52,170.603576,success
284.187832,53,170.688838,success
284.139418,53,170.773755,success
284.110385,53,170.860504,success
285.153986,53,170.946967,success
281.340988,52,171.030276,success
281.504991,53,171.11496,success
281.724737,53,171.201435,success
282.636797,53,171.29134,success
282.491264,52,171.586892,success
282.805777,52,171.688928,success
284.641883,53,171.789177,success
283.600742,53,171.888842,success
282.723544,52,171.992831,success
282.261491,52,172.094231,success
282.232033,52,172.193658,success
284.385623,53,172.29859,success
283.283969,53,172.404025,success
282.143868,52,172.502575,success
284.24848,53,172.760323,success
285.309051,53,172.846065,success
282.197006,52,172.928085,success
282.927325,52,173.010064,success
282.647057,52,173.096214,success
282.095482,52,173.193299,success
283.398665,52,173.277507,success
283.351384,52,173.362522,success
282.899989,52,173.447452,success
285.053324,53,173.532449,success
281.704042,52,173.785709,success
282.293842,52,173.870241,success
282.149904,52,173.955057,success
283.966602,52,174.041829,success
283.084105,52,174.12612,success
283.084068,52,174.220874,success
283.436689,52,174.306372,success
282.76875,52,174.394748,success
283.321912,52,174.477525,success
282.974687,52,174.563872,success
284.301472,52,174.821731,success
282.645293,52,174.908035,success
283.079142,52,174.992963,success
284.080399,52,175.077066,success
283.010358,52,175.157756,success
284.004419,52,175.242885,success
284.082274,52,175.326042,success
283.170881,52,175.4067,success
282.3721,52,175.490504,success
283.932093,52,175.575504,success
283.218326,52,175.82652,success
284.506521,52,175.907512,success
285.382841,52,175.993964,success
284.510848,52,176.083812,success
284.852344,52,176.172278,success
282.821116,52,176.257935,success
284.353462,52,176.344144,success
284.588343,52,176.430226,success
284.364133,52,176.523692,success
283.752755,52,176.610657,success
284.489557,52,176.863239,success
284.34545,52,176.950519,success
284.352381,52,177.031628,success
284.366171,52,177.130033,success
285.152374,52,177.274582,success
284.964772,52,177.402774,success
284.688901,52,177.49116,success
284.809537,52,177.608177,success
283.699523,52,177.719725,success
283.088538,51,177.995115,success
282.897693,51,178.118496,success
284.746659,52,178.209873,success
285.489389,52,178.292873,success
283.325993,51,178.37521,success
284.308859,51,178.461383,success
284.667676,52,178.550668,success
284.718958,52,178.669496,success
284.935067,52,178.777446,success
282.720045,51,178.888306,success
284.121459,51,179.180011,success
283.608804,51,179.261896,success
282.574846,52,179.345086,success
283.188674,51,179.430906,success
283.758899,51,179.545899,success
283.861628,51,179.65777,success
283.240849,51,179.77954,success
284.054645,52,179.918899,success
283.351532,51,180.101262,success
283.268572,51,180.22031,success
283.552948,51,180.508266,success
282.937883,51,180.595244,success
283.082745,51,180.679684,success
282.908767,51,180.76523,success
284.96789,52,180.850335,success
285.435946,52,180.9343,success
283.44296,51,181.017752,success
284.478973,51,181.100746,success
283.503418,51,181.183311,success
283.72636,51,181.263622,success
283.011075,51,181.554112,success
284.290038,51,181.640538,success
283.126892,51,181.72102,success
283.812485,51,181.80401,success
284.492526,51,181.884418,success
282.017283,51,181.970173,success
283.728985,51,182.054946,success
284.650543,51,182.136353,success
283.629709,51,182.221164,success
283.471758,51,182.325984,success
284.457664,51,182.595147,success
283.750987,51,182.692687,success
283.310524,51,182.779677,success
282.781928,51,182.873333,success
284.834823,51,182.968985,success
282.504361,51,183.063143,success
284.394825,51,183.146336,success
284.203965,51,183.230161,success
283.832302,51,183.310725,success
283.839488,51,183.392085,success
284.147523,51,183.649426,success
284.038946,51,183.734171,success
283.329275,51,183.815705,success
284.409511,51,183.898243,success
284.568183,51,183.979563,success
285.324053,51,184.074356,success
284.696617,51,184.169609,success
284.125896,51,184.262509,success
284.423472,51,184.346982,success
284.950902,51,184.444786,success
283.94848,51,184.71552,success
284.950244,51,184.797135,success
284.423663,51,184.877886,success
285.407432,51,184.96274,success
283.909168,51,185.049393,success
284.21953,51,185.133836,success
285.210435,51,185.216948,success
283.662626,51,185.302639,success
284.382928,51,185.393241,success
283.245792,51,185.48253,success
285.03728,51,185.731506,success
284.53236,51,185.818125,success
283.010302,50,185.908449,success
284.497833,51,185.99298,success
283.553984,51,186.076133,success
285.361232,51,186.158222,success
285.520977,51,186.240798,success
285.221138,51,186.344545,success
285.072808,51,186.428772,success
284.787845,51,186.512073,success
284.500358,51,186.597841,success
285.303892,51,186.850082,success
284.275123,51,186.928952,success
286.214853,51,187.011909,success
285.021607,51,187.093757,success
285.40603,51,187.174865,success
283.273914,51,187.259099,success
284.90791,51,187.344131,success
284.694013,51,187.426347,success
286.09906,51,187.509241,success
285.334627,51,187.593135,success
285.186502,51,187.848217,success
285.860583,51,187.933954,success
284.747698,51,188.012661,success
284.554911,51,188.096038,success
284.93199,51,188.17705,success
285.64697,51,188.256616,success
284.710898,51,188.33776,success
284.96904,51,188.421519,success
284.810605,51,188.507365,success
285.429367,51,188.589158,success
