#{"t_start": 1772323697.052565, "env_id": "None"}
r,l,t,termination_reason
283.302716,53,167.626814,success
283.239187,53,167.727042,success
282.245231,53,167.81439,success
282.580238,53,167.902997,success
281.929692,53,167.986962,success
281.609803,53,168.074208,success
284.106471,53,168.162955,success
282.39773,53,168.419395,success
282.843061,53,168.50471,success
282.953701,53,168.592817,success
283.803678,53,168.678468,success
283.869034,53,168.775473,success
282.3754,53,168.878452,success
283.699885,53,168.965509,success
282.623255,53,169.051529,success
282.867014,53,169.13655,success
284.305313,53,169.218669,success
283.210551,53,169.482472,success
283.253517,53,169.56756,success
284.14546,53,169.657375,success
284.090109,53,169.746138,success
284.148491,53,169.834791,success
283.330654,53,169.921746,success
283.151186,53,170.007296,success
282.947478,53,170.09465,success
283.256152,53,170.18046,success
284.265884,53,170.266638,success
283.973443,53,170.565426,success
284.754831,53,170.651483,success
284.570896,53,170.736122,success
284.861416,53,170.821441,success
282.329265,52,170.907329,success
283.475997,53,170.992072,success
283.832462,53,171.076558,success
284.451658,53,171.163999,success
284.023292,53,171.252417,success
283.534613,53,171.549248,success
285.337238,53,171.653324,success
281.541876,52,171.752759,success
281.458284,52,171.849433,success
281.056841,52,171.953631,success
284.023629,53,172.056834,success
281.793332,52,172.156321,success
282.661211,52,172.257479,success
284.345006,53,172.365023,success
284.210574,53,172.465852,success
283.338887,52,172.722217,success
281.966958,52,172.806784,success
282.893059,52,172.888754,success
282.083541,52,172.970843,success
283.441339,52,173.055678,success
283.204766,52,173.15181,success
282.385764,52,173.238373,success
283.170803,52,173.32357,success
282.856013,52,173.406095,success
285.067338,53,173.492403,success
282.15757,52,173.746925,success
282.726242,52,173.830655,success
283.617749,52,173.915172,success
282.503598,52,174.002617,success
283.026119,52,174.086349,success
283.066413,52,174.181437,success
284.531304,52,174.265709,success
283.625244,52,174.35333,success
284.744723,52,174.438825,success
282.955301,52,174.524479,success
284.547664,52,174.782164,success
283.260586,52,174.86706,success
282.980499,52,174.952851,success
282.389883,52,175.037999,success
283.325895,52,175.1189,success
283.027859,52,175.203674,success
283.266832,52,175.286911,success
282.413385,52,175.367553,success
283.407228,52,175.451068,success
283.326827,52,175.535702,success
284.305419,52,175.786673,success
284.493225,52,175.868326,success
283.824073,52,175.954466,success
282.924404,52,176.044017,success
283.549755,52,176.133272,success
283.754862,52,176.21821,success
282.750766,52,176.304614,success
284.650322,52,176.389159,success
282.21521,51,176.48119,success
283.0161,52,176.569274,success
282.776432,52,176.822396,success
284.076926,52,176.910227,success
284.688078,52,176.990426,success
284.700941,52,177.087705,success
285.515988,52,177.214158,success
284.542954,52,177.360458,success
282.640375,51,177.448067,success
285.362195,52,177.558432,success
285.066285,52,177.674385,success
284.571959,52,177.950019,success
284.523165,52,178.077143,success
284.160649,52,178.169247,success
285.737946,52,178.254109,success
282.391759,51,178.335017,success
285.904985,52,178.422521,success
284.097946,52,178.512363,success
284.838326,52,178.626393,success
282.427221,51,178.737241,success
284.375675,52,178.848261,success
285.981373,52,179.143898,success
282.662213,51,179.225059,success
284.884473,52,179.309151,success
282.455454,51,179.394733,success
282.682094,51,179.507528,success
282.985286,51,179.620318,success
282.723469,51,179.739898,success
282.596218,51,179.877887,success
285.329035,52,180.062806,success
283.53435,51,180.183137,success
282.359213,51,180.471503,success
283.491549,51,180.557183,success
282.435428,51,180.643253,success
282.086976,51,180.729183,success
283.719107,51,180.812321,success
283.854767,51,180.894387,success
284.848115,51,180.978097,success
283.669278,51,181.060162,success
285.265981,52,181.145721,success
283.653005,51,181.226313,success
282.676595,51,181.514777,success
284.250511,51,181.60332,success
283.218156,51,181.683225,success
284.365119,51,181.766063,success
283.827677,51,181.846821,success
283.210686,51,181.932106,success
283.50045,51,182.015932,success
283.524484,51,182.098729,success
283.748431,51,182.182192,success
285.973637,52,182.289474,success
283.888039,51,182.558689,success
283.673934,51,182.655983,success
284.258028,51,182.74354,success
283.350331,51,182.836098,success
283.545013,51,182.930622,success
283.785646,51,183.026827,success
283.383325,51,183.110255,success
283.466833,51,183.192196,success
284.183499,51,183.274697,success
283.3324,51,183.356161,success
283.150294,51,183.613161,success
284.065324,51,183.696852,success
283.637327,51,183.779817,success
283.885362,51,183.861983,success
283.737101,51,183.943183,success
284.09543,51,184.038113,success
285.26596,51,184.13323,success
282.844378,51,184.22669,success
284.115987,51,184.310477,success
284.650575,51,184.407275,success
284.303726,51,184.679007,success
284.765631,51,184.761347,success
284.765344,51,184.841821,success
283.832273,51,184.92589,success
285.128431,51,185.010723,success
284.966193,51,185.097115,success
284.145333,51,185.180833,success
284.324789,51,185.265364,success
283.713343,51,185.356807,success
284.732102,51,185.446707,success
285.00824,51,185.527299,success
285.7454,51,185.780741,success
285.545166,51,185.873663,success
285.201115,51,185.958575,success
285.516351,51,186.041402,success
284.389947,51,186.122615,success
285.103478,51,186.205682,success
284.100512,51,186.309662,success
284.302338,51,186.394291,success
284.807738,51,186.477575,success
284.645893,51,186.563101,success
285.401986,51,186.815661,success
285.979681,51,186.894656,success
285.625041,51,186.977237,success
285.213644,51,187.058915,success
283.602368,50,187.138442,success
285.395906,51,187.223082,success
283.658965,50,187.305277,success
283.582563,51,187.388469,success
285.189966,51,187.471688,success
283.911905,51,187.554513,success
285.686977,51,187.810102,success
284.798736,51,187.896291,success
285.282787,51,187.975172,success
283.906344,50,188.055728,success
283.902477,50,188.136572,success
284.788101,51,188.216057,success
285.523225,51,188.297091,success
285.570528,51,188.38061,success
285.822921,51,188.466634,success
284.631805,51,188.548016,success
