#{"t_start": 1772323696.8871145, "env_id": "None"}
r,l,t,termination_reason
282.192727,53,167.622805,success
283.436825,53,167.726204,success
285.023979,54,167.826147,success
281.173432,53,167.921057,success
283.47182,53,168.008996,success
282.833645,53,168.097776,success
284.049553,53,168.183646,success
282.104176,53,168.270102,success
283.12109,53,168.357507,success
282.663745,53,168.614799,success
283.725709,53,168.700976,success
282.955541,53,168.789018,success
282.950103,53,168.874435,success
284.429644,53,168.974391,success
282.923825,53,169.075078,success
282.298842,53,169.160332,success
283.66873,53,169.245011,success
284.372169,53,169.331331,success
282.477006,53,169.414129,success
283.694376,53,169.677535,success
285.214838,53,169.765925,success
284.712738,53,169.853901,success
283.216013,53,169.94015,success
283.424928,53,170.031724,success
282.870187,53,170.11629,success
283.69473,53,170.203232,success
283.48409,53,170.291065,success
283.513562,53,170.376277,success
282.95054,53,170.674574,success
282.148829,52,170.757466,success
282.644862,52,170.842747,success
284.039948,53,170.928249,success
284.624574,53,171.013617,success
283.685328,53,171.102308,success
283.877846,53,171.185821,success
283.216474,53,171.269792,success
285.230111,53,171.357149,success
284.803072,53,171.450295,success
283.855659,53,171.748002,success
283.798801,53,171.85133,success
282.891575,52,171.947587,success
282.374096,52,172.049447,success
282.416604,52,172.152029,success
282.419945,52,172.253613,success
282.204881,52,172.35258,success
284.528151,53,172.458695,success
284.943182,53,172.561584,success
281.154382,52,172.657591,success
282.130685,52,172.91603,success
283.296979,52,172.997582,success
282.406587,52,173.079654,success
282.654969,52,173.161402,success
283.117223,52,173.248034,success
282.54905,52,173.345249,success
282.464344,52,173.431598,success
281.634693,52,173.514792,success
285.420046,53,173.600617,success
283.55502,52,173.685324,success
283.004493,52,173.938268,success
283.288833,52,174.021911,success
283.886772,52,174.108039,success
284.272291,52,174.19439,success
282.656098,52,174.277585,success
284.252356,52,174.372029,success
282.834619,52,174.458335,success
283.537694,52,174.546837,success
282.54984,52,174.629102,success
282.526744,52,174.714697,success
283.721042,52,174.973441,success
283.647277,52,175.061021,success
284.44972,52,175.144946,success
282.245268,51,175.226277,success
284.582258,52,175.307009,success
283.682355,52,175.393988,success
283.142807,52,175.476007,success
281.39895,52,175.557616,success
284.11226,52,175.639992,success
283.568474,52,175.894972,success
282.814839,52,175.976238,success
284.353612,52,176.057459,success
284.494357,52,176.144053,success
283.408717,52,176.234151,success
283.900718,52,176.322146,success
284.173797,52,176.41065,success
284.951288,52,176.494066,success
284.521511,52,176.582567,success
284.429793,52,176.676123,success
284.006468,52,176.927817,success
284.556089,52,177.014938,success
285.361816,52,177.099464,success
284.701643,52,177.186912,success
285.3881,52,177.286243,success
285.162229,52,177.447029,success
284.409796,52,177.554748,success
283.791012,52,177.643313,success
284.748242,52,177.764323,success
284.986669,52,177.869769,success
284.416269,52,178.155214,success
283.621304,51,178.272255,success
282.990075,51,178.360234,success
284.393755,52,178.443714,success
283.77871,52,178.526687,success
281.918231,51,178.613915,success
283.644633,52,178.705259,success
284.759109,52,178.828951,success
285.233504,52,178.93166,success
283.850621,51,179.048723,success
284.697451,52,179.333269,success
284.697526,52,179.418508,success
283.679654,52,179.501357,success
283.990515,52,179.588162,success
284.201039,52,179.719152,success
282.579019,51,179.830615,success
283.091881,51,179.95054,success
285.067985,52,180.093102,success
285.502656,52,180.274075,success
283.764883,51,180.386223,success
284.866691,52,180.668579,success
284.590263,51,180.757281,success
282.333757,51,180.845771,success
282.613273,51,180.92858,success
284.270146,51,181.010499,success
284.148362,51,181.091599,success
283.678429,51,181.175943,success
283.152447,51,181.259629,success
282.525223,51,181.341984,success
283.527504,51,181.422471,success
282.75477,51,181.715855,success
283.054827,51,181.797456,success
283.760263,51,181.879196,success
284.109318,51,181.963725,success
283.092533,51,182.044131,success
283.028687,51,182.128212,success
283.051996,51,182.213528,success
285.315352,51,182.293959,success
283.439072,51,182.382587,success
282.600715,51,182.487535,success
284.122815,51,182.757929,success
283.715198,51,182.855563,success
284.520894,52,182.942801,success
283.300203,51,183.034767,success
283.767139,51,183.134654,success
283.665987,51,183.222613,success
283.892694,51,183.305423,success
283.199255,51,183.389311,success
284.438807,51,183.4724,success
284.446431,51,183.553419,success
283.450413,51,183.810164,success
284.577605,51,183.895066,success
284.113128,51,183.976412,success
284.139404,51,184.056896,success
284.158855,51,184.14388,success
284.641933,51,184.24085,success
283.437583,51,184.334819,success
283.940457,51,184.422077,success
284.221659,51,184.509939,success
284.110094,51,184.607995,success
284.27747,51,184.875937,success
284.46372,51,184.955886,success
283.980432,51,185.038309,success
284.60544,51,185.124188,success
285.216242,51,185.210857,success
285.12808,51,185.295887,success
285.038307,51,185.376576,success
284.304713,51,185.462975,success
284.359563,51,185.554574,success
284.454256,51,185.640372,success
284.259156,51,185.892737,success
284.074862,51,185.979836,success
284.009081,51,186.070836,success
283.579832,51,186.155461,success
284.975627,51,186.236707,success
284.801259,51,186.320785,success
282.665587,50,186.403785,success
284.354138,51,186.506603,success
285.007707,51,186.589337,success
283.823717,51,186.672997,success
284.542785,51,186.928644,success
285.485162,51,187.009806,success
286.395379,51,187.087528,success
285.125139,51,187.17178,success
285.207153,51,187.253999,success
284.467208,51,187.336241,success
282.453445,50,187.417983,success
285.071266,51,187.502775,success
285.849365,51,187.584341,success
283.915422,51,187.666999,success
285.437868,51,187.924894,success
285.438413,51,188.00749,success
282.888931,50,188.08956,success
285.266472,51,188.170252,success
284.550669,51,188.251598,success
283.338037,50,188.332224,success
285.11476,51,188.410213,success
285.615809,51,188.492748,success
284.695877,51,188.577759,success
284.971164,51,188.661524,success
