#{"t_start": 1772323696.9588344, "env_id": "None"}
r,l,t,termination_reason
283.654845,53,166.516271,success
283.685305,54,166.60777,success
283.106221,53,166.693524,success
280.657786,53,166.789889,success
282.458176,53,166.914551,success
282.121232,53,167.046542,success
282.117855,53,167.156943,success
280.652418,53,167.470298,success
283.001667,53,167.583541,success
282.793511,53,167.687231,success
282.049799,53,167.788449,success
282.978988,53,167.875543,success
282.638728,53,167.964556,success
282.64038,53,168.05111,success
284.268685,53,168.138293,success
282.831572,53,168.225222,success
283.41194,53,168.311612,success
281.999516,53,168.568023,success
284.288951,53,168.65459,success
284.036876,53,168.742971,success
284.299534,53,168.835382,success
283.759209,53,168.932591,success
284.440001,53,169.030179,success
281.174114,52,169.113551,success
283.39916,53,169.197064,success
283.36809,53,169.281301,success
282.362448,53,169.36596,success
284.140879,53,169.630914,success
283.832902,53,169.719131,success
283.55872,53,169.80737,success
284.104985,53,169.893798,success
283.978465,53,169.983945,success
283.254279,53,170.070429,success
283.172713,53,170.156003,success
284.659953,53,170.242142,success
283.190171,53,170.329079,success
284.702065,53,170.628111,success
283.672313,53,170.711442,success
284.022047,53,170.797467,success
283.023305,53,170.883,success
283.002773,53,170.969868,success
281.203526,52,171.054603,success
283.931595,53,171.140404,success
283.489103,53,171.225233,success
283.976395,53,171.313047,success
284.08936,53,171.404829,success
281.822154,52,171.703198,success
284.753048,53,171.809363,success
282.755876,52,171.903168,success
281.58561,52,172.005456,success
283.656179,53,172.110482,success
284.563507,53,172.213145,success
283.594544,53,172.314718,success
282.106209,52,172.419334,success
284.169633,53,172.521239,success
284.006046,53,172.613518,success
282.55599,52,172.873328,success
284.831811,53,172.95651,success
281.591351,52,173.036979,success
285.410357,53,173.123243,success
282.840462,52,173.214564,success
282.024432,52,173.306966,success
282.228503,52,173.392515,success
283.377619,52,173.476022,success
283.239425,52,173.55995,success
282.207671,52,173.813054,success
283.872814,52,173.896727,success
283.893604,52,173.982615,success
282.590962,52,174.069777,success
284.390851,52,174.151765,success
283.577589,52,174.241431,success
284.322454,53,174.333537,success
284.516022,52,174.419276,success
285.298771,53,174.506776,success
281.9356,52,174.592501,success
281.807358,52,174.849272,success
283.703658,52,174.936505,success
283.16597,52,175.022436,success
283.553639,52,175.107909,success
284.070053,52,175.189321,success
282.817794,52,175.270239,success
282.649721,52,175.356002,success
284.427936,52,175.438474,success
284.062148,52,175.520114,success
283.336215,52,175.60673,success
283.72582,52,175.857765,success
284.472613,52,175.938993,success
284.505103,52,176.023616,success
282.61584,52,176.109174,success
284.179656,52,176.202541,success
282.643317,51,176.285928,success
283.216348,52,176.37194,success
284.223595,52,176.455376,success
284.754294,52,176.549057,success
282.666862,52,176.63869,success
284.179121,52,176.890324,success
284.925867,52,176.976634,success
285.169225,52,177.059969,success
284.381701,52,177.154653,success
282.554002,51,177.266124,success
283.935382,52,177.424117,success
283.303373,52,177.517459,success
281.760666,51,177.615734,success
282.97958,52,177.737314,success
284.826399,52,177.832079,success
284.749352,52,178.134963,success
284.942919,52,178.236496,success
284.273633,52,178.323895,success
285.268189,52,178.40433,success
284.824966,52,178.491541,success
285.765369,52,178.579148,success
284.168485,52,178.689574,success
284.998518,52,178.806582,success
283.554973,51,178.908627,success
285.143558,52,179.037282,success
283.607037,51,179.295722,success
282.546648,51,179.379027,success
284.957963,52,179.463274,success
285.147092,52,179.570132,success
284.65688,52,179.690635,success
283.342507,51,179.804293,success
282.523698,51,179.933647,success
283.855189,51,180.119635,success
282.353853,51,180.246241,success
285.704681,52,180.349848,success
283.357436,51,180.629636,success
285.332032,52,180.718238,success
282.279866,51,180.804615,success
283.041118,51,180.887038,success
285.278123,52,180.970929,success
282.69964,51,181.052752,success
283.52189,51,181.13579,success
284.55771,51,181.219921,success
282.446333,51,181.301782,success
283.100983,51,181.387992,success
282.940142,51,181.678717,success
282.046572,51,181.756086,success
284.608379,51,181.839944,success
283.291514,51,181.922071,success
282.812291,51,182.0063,success
283.38425,51,182.09123,success
283.38404,51,182.174265,success
284.582079,51,182.255108,success
283.506733,51,182.354955,success
284.284412,51,182.449827,success
284.090805,51,182.722767,success
283.40477,51,182.817875,success
284.429713,51,182.907048,success
283.859246,51,182.998286,success
284.612378,51,183.097914,success
283.449414,51,183.181912,success
284.969365,51,183.265514,success
283.568016,51,183.348014,success
283.346956,51,183.429955,success
283.153589,51,183.514946,success
282.849252,51,183.768749,success
284.782598,51,183.852511,success
285.253652,51,183.936019,success
283.889355,51,184.017,success
285.049552,51,184.109023,success
283.322976,51,184.203981,success
283.247173,51,184.296768,success
284.41465,51,184.382534,success
284.921245,51,184.476948,success
284.858383,51,184.569744,success
284.372819,51,184.835611,success
284.063848,51,184.914704,success
284.782609,51,184.996762,success
284.327914,51,185.084274,success
284.606171,51,185.1702,success
284.347927,51,185.253974,success
284.021895,51,185.338298,success
284.165026,51,185.424989,success
284.284809,51,185.517306,success
284.873632,51,185.598108,success
284.567946,51,185.850246,success
284.817571,51,185.941945,success
284.556635,51,186.030723,success
283.322411,50,186.112206,success
285.21286,51,186.194141,success
285.002872,51,186.277193,success
285.330749,51,186.382132,success
285.431517,51,186.466287,success
284.811022,51,186.54961,success
283.525911,51,186.634776,success
285.014572,51,186.88808,success
285.101797,51,186.967427,success
284.689664,51,187.049342,success
284.761175,51,187.130745,success
285.796262,51,187.212406,success
286.241188,51,187.297172,success
284.927703,51,187.378214,success
285.092974,51,187.463225,success
284.588821,51,187.546653,success
285.578069,51,187.62739,success
282.760923,50,187.882934,success
285.023133,51,187.967694,success
284.569554,51,188.047944,success
284.345496,51,188.131063,success
285.193405,51,188.211509,success
285.172537,51,188.292769,success
284.842348,51,188.373732,success
284.788075,51,188.457476,success
284.423173,51,188.541848,success
285.933878,51,188.623988,success
